W_PCT_DIFF,PTS_DIFF,FG_PCT_DIFF,FG3_PCT_DIFF,REB_DIFF,AST_DIFF,TOV_DIFF,PLUS_MINUS_DIFF,A_WIN
-0.3,-635,-0.055999999999999994,-0.07500000000000001,-247,-128,-84.0,-85.0,0
0.3,635,0.055999999999999994,0.07500000000000001,247,128,84.0,85.0,0
-0.3,-635,-0.055999999999999994,-0.07500000000000001,-247,-128,-84.0,-85.0,0
-0.3,-635,-0.055999999999999994,-0.07500000000000001,-247,-128,-84.0,-85.0,0
0.3,635,0.055999999999999994,0.07500000000000001,247,128,84.0,85.0,1
0.636,801,0.045999999999999985,0.09899999999999998,307,203,96.0,92.0,0
0.636,801,0.045999999999999985,0.09899999999999998,307,203,96.0,92.0,0
-0.636,-801,-0.045999999999999985,-0.09899999999999998,-307,-203,-96.0,-92.0,1
0.636,801,0.045999999999999985,0.09899999999999998,307,203,96.0,92.0,1
-0.636,-801,-0.045999999999999985,-0.09899999999999998,-307,-203,-96.0,-92.0,0
-0.636,-801,-0.045999999999999985,-0.09899999999999998,-307,-203,-96.0,-92.0,1
0.303,1739,0.01899999999999996,0.02200000000000002,665,383,175.0,107.0,1
-0.303,-1739,-0.01899999999999996,-0.02200000000000002,-665,-383,-175.0,-107.0,1
-0.303,-1739,-0.01899999999999996,-0.02200000000000002,-665,-383,-175.0,-107.0,0
0.303,1739,0.01899999999999996,0.02200000000000002,665,383,175.0,107.0,0
-0.303,-1739,-0.01899999999999996,-0.02200000000000002,-665,-383,-175.0,-107.0,0
-0.303,-1739,-0.01899999999999996,-0.02200000000000002,-665,-383,-175.0,-107.0,0
0.133,80,-0.025000000000000022,0.059,34,27,54.0,9.0,1
-0.133,-80,0.025000000000000022,-0.059,-34,-27,-54.0,-9.0,1
0.133,80,-0.025000000000000022,0.059,34,27,54.0,9.0,0
-0.133,-80,0.025000000000000022,-0.059,-34,-27,-54.0,-9.0,0
-0.133,-80,0.025000000000000022,-0.059,-34,-27,-54.0,-9.0,1
-0.133,-80,0.025000000000000022,-0.059,-34,-27,-54.0,-9.0,1
0.253,420,0.009000000000000008,-0.0040000000000000036,194,166,55.0,154.0,1
-0.253,-420,-0.009000000000000008,0.0040000000000000036,-194,-166,-55.0,-154.0,0
-0.253,-420,-0.009000000000000008,0.0040000000000000036,-194,-166,-55.0,-154.0,0
0.253,420,0.009000000000000008,-0.0040000000000000036,194,166,55.0,154.0,0
-0.253,-420,-0.009000000000000008,0.0040000000000000036,-194,-166,-55.0,-154.0,0
0.09599999999999997,92,0.014000000000000012,0.061,29,21,8.0,82.0,1
-0.09599999999999997,-92,-0.014000000000000012,-0.061,-29,-21,-8.0,-82.0,1
0.09599999999999997,92,0.014000000000000012,0.061,29,21,8.0,82.0,0
-0.09599999999999997,-92,-0.014000000000000012,-0.061,-29,-21,-8.0,-82.0,0
-0.09599999999999997,-92,-0.014000000000000012,-0.061,-29,-21,-8.0,-82.0,1
0.09599999999999997,92,0.014000000000000012,0.061,29,21,8.0,82.0,0
-0.667,-1908,-0.064,-0.09499999999999997,-684,-453,-229.0,-89.0,0
0.667,1908,0.064,0.09499999999999997,684,453,229.0,89.0,1
-0.667,-1908,-0.064,-0.09499999999999997,-684,-453,-229.0,-89.0,1
0.667,1908,0.064,0.09499999999999997,684,453,229.0,89.0,0
-0.667,-1908,-0.064,-0.09499999999999997,-684,-453,-229.0,-89.0,0
0.667,1908,0.064,0.09499999999999997,684,453,229.0,89.0,1
-0.08799999999999997,-748,0.006000000000000005,0.01699999999999996,-302,-142,-88.0,-73.0,1
-0.08799999999999997,-748,0.006000000000000005,0.01699999999999996,-302,-142,-88.0,-73.0,0
0.08799999999999997,748,-0.006000000000000005,-0.01699999999999996,302,142,88.0,73.0,0
0.08799999999999997,748,-0.006000000000000005,-0.01699999999999996,302,142,88.0,73.0,1
0.08799999999999997,748,-0.006000000000000005,-0.01699999999999996,302,142,88.0,73.0,0
-0.08799999999999997,-748,0.006000000000000005,0.01699999999999996,-302,-142,-88.0,-73.0,0
0.08799999999999997,748,-0.006000000000000005,-0.01699999999999996,302,142,88.0,73.0,1
0.303,1696,0.008000000000000007,0.016000000000000014,680,382,186.0,156.0,1
0.303,1696,0.008000000000000007,0.016000000000000014,680,382,186.0,156.0,1
-0.303,-1696,-0.008000000000000007,-0.016000000000000014,-680,-382,-186.0,-156.0,1
-0.303,-1696,-0.008000000000000007,-0.016000000000000014,-680,-382,-186.0,-156.0,1
-0.303,-1696,-0.008000000000000007,-0.016000000000000014,-680,-382,-186.0,-156.0,0
0.303,1696,0.008000000000000007,0.016000000000000014,680,382,186.0,156.0,0
0.303,1696,0.008000000000000007,0.016000000000000014,680,382,186.0,156.0,0
-0.5269999999999999,-1886,-0.011999999999999955,-0.045999999999999985,-760,-484,-268.0,-153.0,0
-0.5269999999999999,-1886,-0.011999999999999955,-0.045999999999999985,-760,-484,-268.0,-153.0,1
0.5269999999999999,1886,0.011999999999999955,0.045999999999999985,760,484,268.0,153.0,1
0.5269999999999999,1886,0.011999999999999955,0.045999999999999985,760,484,268.0,153.0,1
